Date,Target,S&P500,Nikkei225,TaiwanWeighted,USD_KRW,Dollar_Index,VIX
2025-11-25,1,6705.120117,48659.51953,26912.16992,1474.859985,99.66000366,20.52000046
2025-11-26,1,6765.879883,49559.07031,27409.53906,1464.920044,99.59999847,18.55999947
2025-11-27,1,6812.609863,50167.10156,27554.5293,1470.589966,99.59999847,17.19000053
2025-11-28,0,6812.609863,50253.91016,27626.48047,1461.400024,99.45999908,17.19000053
2025-12-01,0,6849.089844,49303.28125,27342.5293,1465.619995,99.41000366,16.35000038
2025-12-02,1,6812.629883,49303.44922,27564.26953,1470.170044,99.36000061,17.23999977
2025-12-03,1,6829.370117,49864.67969,27793.03906,1467.359985,98.84999847,16.59000015
2025-12-04,0,6849.720215,51028.42188,27795.71094,1465.030029,98.98999786,16.07999992
2025-12-05,1,6857.120117,50491.87109,27980.89063,1472.380005,98.98999786,15.77999973
2025-12-08,1,6870.399902,50581.94141,28303.7793,1471.810059,99.08999634,15.40999985
2025-12-09,0,6846.509766,50655.10156,28182.59961,1468.51001,99.22000122,16.65999985
2025-12-10,0,6840.509766,50602.80078,28400.73047,1467.930054,98.79000092,16.93000031
2025-12-11,0,6886.680176,50148.82031,28024.75,1469.040039,98.34999847,15.77000046
2025-12-12,1,6901,50836.55078,28198.01953,1470.849976,98.40000153,14.85000038
2025-12-15,0,6827.410156,50168.10938,27866.93945,1472.910034,98.15000153,15.73999977
2025-12-16,0,6816.509766,49383.28906,27536.66016,1467.47998,98.15000153,16.5
2025-12-17,1,6800.259766,49512.28125,27525.16992,1471.73999,98.37000275,16.47999954
2025-12-18,0,6721.430176,49001.5,27468.5293,1474,98.43000031,17.62000084
2025-12-19,1,6774.759766,49507.21094,27696.34961,1474.359985,98.59999847,16.87000084
2025-12-22,1,6834.5,50402.39063,28149.64063,1473.719971,98.29000092,14.90999985
2025-12-23,1,6878.490234,50412.87109,28310.4707,1476.839966,97.94000244,14.07999992
2025-12-24,0,6909.790039,50344.10156,28371.98047,1478.670044,97.98000336,14
2025-12-26,1,6932.049805,50750.39063,28556.01953,1446.52002,98.01999664,13.47000027
2025-12-29,1,6929.939941,50526.92188,28810.89063,1441.329956,98.04000092,13.60000038
2025-12-30,0,6905.740234,50339.48047,28707.13086,1434.709961,98.23999786,14.19999981
2026-01-02,1,6896.240234,50339.48047,29349.81055,1443.640015,98.41999817,14.32999992
2026-01-05,1,6858.470215,51832.80078,30105.03906,1440.47998,98.26999664,14.51000023
2026-01-06,1,6902.049805,52518.07813,30576.30078,1445.560059,98.58000183,14.89999962
2026-01-07,1,6944.819824,51961.98047,30435.4707,1444.959961,98.68000031,14.75
2026-01-08,1,6920.930176,51117.26172,30360.55078,1446.140015,98.93000031,15.38000011
2026-01-09,1,6921.459961,51939.89063,30288.96094,1450.079956,99.12999725,15.44999981
2026-01-12,1,6966.279785,51939.89063,30567.28906,1455.23999,98.86000061,14.48999977
2026-01-13,1,6977.27002,53549.16016,30707.2207,1464.930054,99.12999725,15.11999989
2026-01-14,1,6963.740234,54341.23047,30941.7793,1473.01001,99.12999725,15.97999954
2026-01-15,1,6926.600098,54110.5,30810.58008,1462.900024,99.31999969,16.75
2026-01-16,1,6944.470215,53936.17188,31408.69922,1468.839966,99.38999939,15.84000015
2026-01-19,1,6940.009766,53583.57031,31639.28906,1471.579956,99.38999939,15.85999966
2026-01-20,0,6940.009766,52991.10156,31759.99023,1471.52002,98.63999939,15.85999966
2026-01-21,1,6796.859863,52774.64063,31246.36914,1477.780029,98.76000214,20.09000015
2026-01-22,1,6875.620117,53688.89063,31746.08008,1464.829956,98.36000061,16.89999962
2026-01-23,1,6913.350098,53846.87109,31961.50977,1463.26001,97.59999847,15.64000034
2026-01-26,0,6915.609863,52885.25,32064.51953,1444.810059,97.04000092,16.09000015
2026-01-27,1,6950.22998,53333.53906,32317.91992,1440.97998,96.22000122,16.14999962
2026-01-28,1,6978.600098,53358.71094,32803.82031,1432.51001,96.44999695,16.35000038
2026-01-29,1,6978.029785,53375.60156,32536.26953,1429.27002,96.27999878,16.35000038
2026-01-30,1,6969.009766,53322.85156,32063.75,1428.76001,96.98999786,16.87999916
2026-02-02,0,6939.029785,52655.17969,31624.0293,1448.800049,97.61000061,17.44000053
2026-02-03,1,6976.439941,54720.66016,32195.35938,1452.540039,97.44000244,16.34000015
2026-02-04,1,6917.810059,54293.35938,32289.81055,1446.680054,97.62000275,18
2026-02-05,0,6882.720215,53818.03906,31801.26953,1460.109985,97.81999969,18.63999939
2026-02-06,0,6798.399902,54253.67969,31782.91992,1470.680054,97.62999725,21.77000046
2026-02-09,1,6932.299805,56363.94141,32404.61914,1462.400024,96.81999969,20.37000084
2026-02-10,1,6964.819824,57650.53906,33072.96875,1458.540039,96.80000305,17.36000061
2026-02-11,1,6941.810059,57650.53906,33605.71094,1455.329956,96.83000183,17.79000092
2026-02-12,1,6941.470215,57639.83984,33605.71094,1444.189941,96.93000031,17.64999962
2026-02-13,0,6832.759766,56941.96875,33605.71094,1440.900024,96.87999725,20.81999969
2026-02-19,1,6836.169922,57467.82813,33605.71094,1440.160034,97.93000031,20.60000038
2026-02-20,1,6861.890137,56825.69922,33605.71094,1447.75,97.80000305,20.22999954
2026-02-23,1,6909.509766,56825.69922,33773.26172,1443.439941,97.69999695,19.09000015
2026-02-24,1,6837.75,57321.08984,34700.82031,1442.199951,97.87999725,21.01000023
2026-02-25,1,6890.069824,58583.12109,35413.07031,1439.98999,97.69999695,19.54999924
2026-02-26,1,6946.129883,58753.39063,35414.48828,1426.930054,97.79000092,17.93000031
2026-02-27,0,6908.859863,58850.26953,35414.48828,1432.319946,97.61000061,18.62999916
2026-03-03,0,6878.879883,56279.05078,34323.64844,1452.27002,99.05000305,19.86000061
2026-03-04,0,6816.629883,54245.53906,32828.87891,1483.069946,98.76999664,23.56999969
2026-03-05,1,6869.5,55278.05859,33672.94141,1460.75,99.31999969,21.14999962
2026-03-06,1,6830.709961,55620.83984,33599.53906,1479.51001,98.98999786,23.75
2026-03-09,0,6740.02002,52728.71875,32110.41992,1483.890015,99.18000031,29.48999977
2026-03-10,1,6795.990234,54248.39063,32771.87109,1464.469971,98.83000183,25.5
2026-03-11,1,6781.47998,55025.37109,34114.19141,1472.780029,99.23000336,24.93000031
2026-03-12,0,6775.799805,54452.96094,33581.85938,1475.339966,99.73999786,24.22999954
2026-03-13,0,6672.620117,53819.60938,33400.32031,1470.579956,100.3600006,27.29000092
2026-03-16,1,6632.189941,53751.14844,33342.51172,1501.75,99.70999908,27.19000053
2026-03-17,1,6699.379883,53700.39063,33836.57031,1488.910034,99.58000183,23.51000023
2026-03-18,1,6716.089844,55239.39844,34348.57813,1484.869995,100.0899963,22.37000084
2026-03-19,0,6624.700195,53372.53125,33689.67969,1505.25,99.23000336,25.09000015
2026-03-20,1,6606.490234,53372.53125,33543.87891,1489.839966,99.65000153,24.05999947
2026-03-23,0,6506.47998,51515.48828,32722.5,1504.209961,98.94999695,26.78000069
2026-03-24,1,6581,52252.28125,32612.24023,1485.359985,99.43000031,26.14999962
2026-03-25,1,6556.370117,53749.62109,33439.10938,1497.310059,99.59999847,26.95000076
2026-03-26,0,6591.899902,53603.64844,33337.62109,1500.969971,99.90000153,25.32999992
2026-03-27,0,6477.160156,53373.07031,33112.58984,1508.359985,100.1500015,27.44000053
2026-03-30,0,6368.850098,51885.85156,32518.16016,1507.02002,100.5100021,31.04999924
2026-03-31,0,6343.720215,51063.71875,31722.99023,1516.130005,99.95999908,30.61000061
2026-04-01,1,6528.52002,53739.67969,33174.82031,1503.329956,99.65000153,25.25
2026-04-02,0,6575.319824,52463.26953,32572.42969,1512.089966,100.0299988,24.54000092
2026-04-03,1,6582.689941,53123.48828,32572.42969,1509.219971,100.0299988,23.87000084
2026-04-06,1,6582.689941,53413.67969,32572.42969,1509.26001,99.98000336,23.87000084
2026-04-07,1,6611.830078,53429.55859,33229.82031,1507.849976,99.63999939,24.17000008
2026-04-08,1,6616.850098,56308.42188,34761.37891,1499.130005,99.12999725,25.78000069
2026-04-09,0,6782.810059,55895.32031,34861.16016,1477.599976,98.81999969,21.04000092
2026-04-10,1,6824.660156,56924.10938,35417.82813,1473.280029,98.65000153,19.48999977
2026-04-13,0,6816.890137,56502.76953,35457.28906,1482.180054,98.37000275,19.22999954
2026-04-14,1,6886.240234,57877.39063,36296.12109,1476.839966,98.12000275,19.12000084
2026-04-15,1,6967.379883,58134.23828,36722.14063,1469.420044,98.05999756,18.36000061
2026-04-16,1,7022.950195,59518.33984,37132.01953,1474.060059,98.22000122,18.17000008
2026-04-17,0,7041.279785,58475.89844,36804.33984,1477.920044,98.09999847,17.94000053
2026-04-20,1,7126.060059,58824.89063,36958.80078,1465.150024,98.05000305,17.47999954
2026-04-21,1,7109.140137,59349.17188,37605.10938,1469.26001,98.41000366,18.87000084
2026-04-22,1,7064.009766,59585.85938,37878.46875,1485.800049,98.58999634,19.5
2026-04-23,1,7137.899902,59140.23047,37714.14844,1477.959961,98.80000305,18.92000008
2026-04-24,0,7108.399902,59716.17969,38932.39844,1479.949951,98.51000214,19.30999947
2026-04-27,1,7165.080078,60537.35938,39616.62891,1474.689941,98.48000336,18.70999908
2026-04-28,1,7173.910156,59917.46094,39521.73047,1473,98.62000275,18.02000046
2026-04-29,1,7138.799805,59917.46094,39303.5,1471.98999,98.91999817,17.82999992
2026-04-30,0,7135.950195,59284.92188,38926.62891,1487.380005,98.08000183,18.80999947
2026-05-04,1,7209.009766,59513.12109,40705.14063,1471.72998,98.47000122,16.88999939
2026-05-06,1,7200.75,59513.12109,41138.85156,1473.959961,98.01999664,18.29000092
2026-05-07,1,7365.120117,62833.83984,41933.78125,1444.449951,98.25,17.38999939
2026-05-08,1,7337.109863,62713.64844,41603.94141,1454.790039,97.83999634,17.07999992
2026-05-11,1,7398.930176,62417.87891,41790.05859,1460.550049,97.94000244,17.19000053
2026-05-12,0,7412.839844,62742.57031,41898.32031,1474.449951,98.29000092,18.37999916
2026-05-13,1,7400.959961,63272.10938,41374.5,1492.98999,98.48000336,17.98999977
2026-05-14,1,7444.25,62654.05078,41751.75,1489.839966,98.87999725,17.87000084
,,,,,,,
,,7501.240234,,,,,
